Cell_ID,Base_Station_ID,Location_Lat,Location_Lon,Transport_Device_ID,Transport_Interface_ID,RRC_ConnEstabFail,RRC_ConnEstabSucc,RRC_ConnEstabAtt,ERAB_EstabInitSuccNbr_QCI,DL_PRB_Utilization,Cell_Availability,Timestamp
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,18,137,156,133.00686108652067,77.55675538843646,99.52822396618527,2026-01-02T16:15:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,18,139,158,132.32846150529633,78.98771252832903,99.52805466354354,2026-01-02T16:30:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,16,135,151,128.46053126732755,79.10344221945671,99.52292951806734,2026-01-02T16:45:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,15,131,147,131.96830127782357,78.97278489083716,99.5265218560117,2026-01-02T17:00:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,17,133,151,125.74525570877948,74.30297433959697,99.51210069096196,2026-01-02T17:15:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,16,131,147,126.55649270808658,78.04588143580186,99.50822141200003,2026-01-02T17:30:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,15,132,148,127.41155759393139,72.49220357727992,99.48934426096521,2026-01-02T17:45:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,15,135,150,123.96260753329796,76.63714390481276,99.49234412966273,2026-01-02T18:00:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,14,131,145,125.10276129660468,74.08539419541205,99.47705116662733,2026-01-02T18:15:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,14,128,143,124.09360084438113,70.94518659405534,99.4930930416189,2026-01-02T18:30:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,14,131,146,125.56497293956376,71.7985188916743,99.52499633027372,2026-01-02T18:45:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,13,131,144,122.09647839449475,73.61109517234007,99.52015085113231,2026-01-02T19:00:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,12,123,136,120.26774180676276,73.00851175804425,99.484532298297,2026-01-02T19:15:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,13,123,137,123.11751144490397,67.79367267197183,99.50881354543615,2026-01-02T19:30:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,13,120,134,119.01341808370361,69.38418292900737,99.50913761011682,2026-01-02T19:45:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,12,120,132,113.68661548068948,67.68282331878962,99.45521021838904,2026-01-02T20:00:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,12,117,130,116.73889145547155,68.05346039919665,99.46913391572383,2026-01-02T20:15:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,11,123,135,110.78788639511637,67.01899263236821,99.50894206174786,2026-01-02T20:30:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,11,123,135,108.63278106289128,66.8682170073036,99.49164903143092,2026-01-02T20:45:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,10,118,129,111.27655136111699,65.67006355968056,99.50461376617602,2026-01-02T21:00:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,9,113,122,103.94067159863346,63.55737890569246,99.51380020834614,2026-01-02T21:15:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,8,106,115,100.01670484723441,62.56192728988286,99.51300855291903,2026-01-02T21:30:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,7,95,102,94.69961222243434,56.12276243841668,99.48224556568138,2026-01-02T21:45:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,7,96,104,89.6484312872257,52.32658391208743,99.47966493647526,2026-01-02T22:00:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,8,99,107,95.07957735936803,53.055880062089706,99.49827174267904,2026-01-02T22:15:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,9,96,105,93.4556885245514,54.581023878072905,99.51804288944992,2026-01-02T22:30:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,7,102,110,91.93074153796577,52.64474824336767,99.51424669206332,2026-01-02T22:45:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,8,100,109,95.18035447656864,52.956029310825265,99.45689654627066,2026-01-02T23:00:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,9,100,110,98.17698787530296,52.96499747818965,99.46552463898911,2026-01-02T23:15:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,9,99,108,96.90354972266763,50.41920738614173,99.48974793130091,2026-01-02T23:30:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,8,96,105,90.42726659795458,50.67522854507888,99.47309400594858,2026-01-02T23:45:00+00:00
CELL_0,eNB_001,40.34628749992374,-79.21905695057524,RTR_002,eth3,8,100,108,92.02713341924812,54.37285837063043,99.50153870759341,2026-01-03T00:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,99,108,92.79074376656348,51.47555922939545,99.51573158994397,2026-01-01T00:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,8,98,107,95.58927416783884,50.46807678396323,99.52661705601093,2026-01-01T00:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,7,96,104,93.90306862012316,50.31231556581913,99.505912486501,2026-01-01T00:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,7,95,102,93.41548823770046,51.47810290802476,99.54057138488233,2026-01-01T00:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,7,91,98,91.56917314488797,50.17692106645451,99.50145859467767,2026-01-01T01:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,6,87,93,82.66963058417215,44.52808546556579,99.52046789846791,2026-01-01T01:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,11,85,97,78.39404804959867,43.57636955029496,99.52178235073896,2026-01-01T01:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,4,77,82,74.91824380281639,39.772426560166785,99.49195118382545,2026-01-01T01:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,4,74,79,70.59646029409602,34.93413981260426,99.50871995156172,2026-01-01T02:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,3,74,78,70.06738343144166,31.626441895631594,99.47508316444437,2026-01-01T02:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,2,65,68,66.51142173069884,30.438058469433322,99.44458733048124,2026-01-01T02:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,2,64,67,60.64375429226052,28.12244386081639,99.48630200177703,2026-01-01T02:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,1,62,63,57.65949060848361,24.112466654492888,99.47991133071596,2026-01-01T03:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,0,56,57,52.404156386788024,22.03640008691406,99.51601798063652,2026-01-01T03:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,0,55,55,54.80746048027337,22.629730337273607,99.5415009227185,2026-01-01T03:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,0,55,55,50.0,21.271465598005506,99.49027800606424,2026-01-01T03:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,0,55,55,70.99604521772979,22.414480146679004,99.50005784260658,2026-01-01T04:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,1,55,56,50.0,20.0,99.51527560153016,2026-01-01T04:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,0,59,59,50.27211663722927,22.366082773217162,99.48554017115899,2026-01-01T04:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,1,59,60,56.995530776782026,20.0,99.52320943806015,2026-01-01T04:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,2,66,69,59.86160792959086,24.520893643789652,99.47211576407274,2026-01-01T05:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,4,65,69,62.76003722482496,29.20550707994565,99.50591606972364,2026-01-01T05:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,5,74,80,68.75230255832462,28.73311516826167,99.49472560134787,2026-01-01T05:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,6,79,85,72.0771801500376,37.33792973542171,99.49157935837205,2026-01-01T05:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,7,85,93,74.84458058840634,41.853406564230134,99.48887806696254,2026-01-01T06:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,8,92,101,86.16635901146583,42.27592176431247,99.50978826817567,2026-01-01T06:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,8,96,105,88.78485728053991,50.72806974238823,99.52008606568589,2026-01-01T06:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,98,108,86.97085175411534,48.13682979064952,99.49468656734655,2026-01-01T06:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,98,108,90.67785347165412,52.50301922068804,99.48482072169206,2026-01-01T07:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,8,104,112,95.60072255157317,53.25789874013443,99.47402560237964,2026-01-01T07:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,105,115,101.52121558103327,55.80162409933436,99.47058980795646,2026-01-01T07:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,109,119,103.72640684766395,56.18691234551627,99.47059185680568,2026-01-01T07:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,108,118,109.68431822461618,58.77078985384562,99.5042767790495,2026-01-01T08:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,111,120,114.28699950158453,58.70674689588736,99.52910472596261,2026-01-01T08:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,113,123,111.85580960190747,65.86356210526539,99.51106202010077,2026-01-01T08:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,11,119,131,119.35668253780887,67.6934992859416,99.4834086251132,2026-01-01T08:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,12,123,135,121.80238942759898,70.55706966203581,99.50589623809822,2026-01-01T09:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,15,125,140,126.43838848428614,72.10528495062108,99.53517198557608,2026-01-01T09:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,15,127,142,129.27794558094413,74.33881459816796,99.54979191741961,2026-01-01T09:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,16,132,149,129.47254625174443,72.98133259228713,99.55033324326136,2026-01-01T09:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,135,153,130.01398564724636,78.42575831929663,99.51048696142534,2026-01-01T10:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,130,148,134.10999876523303,78.79952126483944,99.51208645106745,2026-01-01T10:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,135,153,132.49591070050187,80.02548816044096,99.52461141256265,2026-01-01T10:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,135,153,133.94850890082304,77.80907299253876,99.51594615000346,2026-01-01T10:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,18,142,160,135.1422817975973,78.4141152383154,99.47669792158607,2026-01-01T11:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,142,160,137.1330938903747,81.11779460961748,99.48854791841536,2026-01-01T11:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,19,145,164,136.88487857138824,80.82809467671633,99.4494803222919,2026-01-01T11:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,20,138,158,133.52885662642888,82.80751209187972,99.4916261064334,2026-01-01T11:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,19,137,156,134.30794098247878,80.83253299296346,99.49663115007772,2026-01-01T12:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,19,141,161,140.0,83.5257464794165,99.52245341755098,2026-01-01T12:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,19,141,160,136.33802662370033,85.0,99.49858443432204,2026-01-01T12:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,20,140,160,139.9572294821836,84.0303904920875,99.49649781353504,2026-01-01T12:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,20,142,162,133.85592406504838,81.48132465306459,99.53731785709972,2026-01-01T13:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,19,145,164,140.0,82.04918575934163,99.49177708259202,2026-01-01T13:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,20,145,165,139.55606347345784,80.97782176551142,99.50584290042389,2026-01-01T13:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,20,145,165,134.49694254435238,83.92703430100433,99.48390816010156,2026-01-01T13:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,20,145,165,135.24544143869582,85.0,99.48319290428887,2026-01-01T14:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,20,144,164,138.6717026786856,84.22219137131974,99.51786921108773,2026-01-01T14:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,20,145,165,140.0,83.73342581935341,99.5022116345673,2026-01-01T14:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,18,145,163,139.2732849492603,84.84642940945868,99.54611092179137,2026-01-01T14:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,18,145,163,139.0479047941931,82.1758050425042,99.5253055415273,2026-01-01T15:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,18,142,161,134.62158614931505,82.92568518741588,99.5233700893813,2026-01-01T15:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,18,137,156,135.63920331662888,82.36766350872082,99.4846870976138,2026-01-01T15:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,18,136,154,139.1448314145751,79.72223770116229,99.5250301676297,2026-01-01T15:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,141,158,138.40492856445738,85.0,99.51067363465364,2026-01-01T16:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,18,135,153,137.18317687954888,79.0395317494249,99.4913598360057,2026-01-01T16:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,139,157,127.73719536052698,81.00759974025799,99.83024901143818,2026-01-01T16:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,16,137,154,133.44317237115973,75.79114576125184,99.48822541677593,2026-01-01T16:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,132,149,129.2351032788559,75.09030004511146,99.50239800270884,2026-01-01T17:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,17,130,147,129.30022492855537,76.8645801241101,99.49040592056095,2026-01-01T17:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,16,131,148,125.64797969090796,76.18276385965615,99.50688690098512,2026-01-01T17:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,16,131,147,126.29010054990037,74.29776137882237,99.48491787269073,2026-01-01T17:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,16,129,146,127.03919948466093,72.91612151278716,99.49498170840546,2026-01-01T18:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,14,133,148,122.21394215044323,73.64814758000274,99.47275013205987,2026-01-01T18:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,15,128,144,129.88407412643255,68.79066192080182,99.52686341077944,2026-01-01T18:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,14,126,141,126.97756547536568,70.7818218038581,99.50735456686546,2026-01-01T18:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,13,117,131,118.08297895297565,74.72524029721474,99.49238174263543,2026-01-01T19:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,13,124,137,116.54026313562402,71.36807902766448,99.49939932523866,2026-01-01T19:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,13,119,133,112.3928452249491,69.48373140356352,99.4912074746791,2026-01-01T19:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,13,121,135,116.15863418495277,65.26698577607449,99.48379000805026,2026-01-01T19:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,13,118,131,114.27034609267919,64.79443115640011,99.50111320484645,2026-01-01T20:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,13,117,130,111.6058726679506,65.1582771087632,99.51797642465064,2026-01-01T20:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,11,118,129,115.59057537139793,67.83220886775892,99.51551412180963,2026-01-01T20:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,10,117,128,113.08763024994975,66.76395890951447,99.51543054309442,2026-01-01T20:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,11,112,124,108.13016955140587,61.26306504495014,99.47193277516219,2026-01-01T21:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,10,109,120,107.56090682014396,61.44595048502231,99.49530490407119,2026-01-01T21:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,105,115,102.0253144452857,58.95593274964868,99.4924853698143,2026-01-01T21:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,8,103,111,94.81959632079679,52.321526692508364,99.52840444903812,2026-01-01T21:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,7,98,106,98.42719047903131,49.90284269531873,99.49610255960518,2026-01-01T22:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,6,98,104,95.04903987821568,54.676248679086825,99.50080289774203,2026-01-01T22:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,7,97,105,94.31230072818302,52.03898462214294,99.48459615478585,2026-01-01T22:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,8,102,111,92.92568345369776,51.90520584732774,99.4586851512859,2026-01-01T22:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,102,112,89.61152747815528,52.52834338934014,99.48318105345737,2026-01-01T23:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,103,112,98.01623052289222,51.667094539956956,99.51709695870409,2026-01-01T23:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,8,101,109,97.81652957182536,52.048314737311266,99.4935056794959,2026-01-01T23:30:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,7,95,103,95.3665298045469,48.34797702202192,99.52772335250478,2026-01-01T23:45:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,8,100,108,97.37427808372166,52.375447153705686,99.52305581058987,2026-01-02T00:00:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,104,113,95.21152208382914,50.73047260043887,99.5091805312267,2026-01-02T00:15:00+00:00
CELL_1,gNB_001,40.44365590797441,-79.65569197131714,RTR_003,eth1,9,103,113,90.66506147346544,52.610049068553195,99.4939039472656,2026-01-02T00:30:00+00:00
