country,county,city,wind_speed,wind_direction,timestamp
France,Pays de la Loire,Nantes,17.14,41,2025-10-01 14:00:00
France,Pays de la Loire,Nantes,21.32,88,2025-10-01 15:00:00
France,Pays de la Loire,Nantes,15.72,329,2025-10-01 16:00:00
France,Pays de la Loire,Nantes,15.04,137,2025-10-01 17:00:00
France,Pays de la Loire,Nantes,10.97,328,2025-10-01 18:00:00
France,Pays de la Loire,Nantes,21.17,35,2025-10-01 19:00:00
France,Pays de la Loire,Nantes,12.58,184,2025-10-01 20:00:00
France,Pays de la Loire,Nantes,12.09,354,2025-10-01 21:00:00
France,Pays de la Loire,Nantes,15.38,112,2025-10-01 22:00:00
France,Pays de la Loire,Nantes,17.68,78,2025-10-01 23:00:00
France,Grand Est,Strasbourg,12.57,181,2025-09-27 00:00:00
France,Grand Est,Strasbourg,11.76,228,2025-10-01 01:00:00
France,Grand Est,Strasbourg,16.95,289,2025-10-01 02:00:00
France,Grand Est,Strasbourg,17.39,270,2025-10-01 03:00:00
France,Grand Est,Strasbourg,17.63,172,2025-10-01 04:00:00
France,Grand Est,Strasbourg,12.01,217,2025-10-01 05:00:00
France,Grand Est,Strasbourg,17.25,216,2025-10-01 06:00:00
France,Grand Est,Strasbourg,11.01,61,2025-10-01 07:00:00
France,Grand Est,Strasbourg,8.09,152,2025-10-01 08:00:00
France,Grand Est,Strasbourg,13.79,180,2025-10-01 09:00:00
France,Grand Est,Strasbourg,12.85,7,2025-10-01 10:00:00
France,Grand Est,Strasbourg,12.42,159,2025-10-01 11:00:00
France,Grand Est,Strasbourg,9.76,206,2025-10-01 12:00:00
France,Grand Est,Strasbourg,15.26,299,2025-10-01 13:00:00
France,Grand Est,Strasbourg,10.64,74,2025-10-01 14:00:00
France,Grand Est,Strasbourg,15.4,282,2025-10-01 15:00:00
France,Grand Est,Strasbourg,9.06,307,2025-10-01 16:00:00
France,Grand Est,Strasbourg,10.11,235,2025-10-01 17:00:00
France,Grand Est,Strasbourg,12.52,189,2025-10-01 18:00:00
France,Grand Est,Strasbourg,15.88,330,2025-10-01 19:00:00
France,Grand Est,Strasbourg,12.62,67,2025-10-01 20:00:00
France,Grand Est,Strasbourg,17.91,308,2025-10-01 21:00:00
France,Grand Est,Strasbourg,9.8,218,2025-10-01 22:00:00
France,Grand Est,Strasbourg,11.27,347,2025-10-01 23:00:00
France,Occitanie,Montpellier,20.52,84,2025-09-27 00:00:00
France,Occitanie,Montpellier,24.24,283,2025-10-01 01:00:00
France,Occitanie,Montpellier,26.06,32,2025-10-01 02:00:00
France,Occitanie,Montpellier,24.58,62,2025-10-01 03:00:00
France,Occitanie,Montpellier,25.0,28,2025-10-01 04:00:00
France,Occitanie,Montpellier,25.52,324,2025-10-01 05:00:00
France,Occitanie,Montpellier,17.66,160,2025-10-01 06:00:00
France,Occitanie,Montpellier,12.31,260,2025-10-01 07:00:00
France,Occitanie,Montpellier,26.34,196,2025-10-01 08:00:00
France,Occitanie,Montpellier,13.81,127,2025-10-01 09:00:00
France,Occitanie,Montpellier,25.66,295,2025-10-01 10:00:00
France,Occitanie,Montpellier,16.58,57,2025-10-01 11:00:00
France,Occitanie,Montpellier,25.24,24,2025-10-01 12:00:00
France,Occitanie,Montpellier,18.76,128,2025-10-01 13:00:00
France,Occitanie,Montpellier,17.34,334,2025-10-01 14:00:00
France,Occitanie,Montpellier,25.33,239,2025-10-01 15:00:00
France,Occitanie,Montpellier,27.55,354,2025-10-01 16:00:00
France,Occitanie,Montpellier,20.98,77,2025-10-01 17:00:00
France,Occitanie,Montpellier,27.33,48,2025-10-01 18:00:00
France,Occitanie,Montpellier,22.89,81,2025-10-01 19:00:00
France,Occitanie,Montpellier,19.04,318,2025-10-01 20:00:00
France,Occitanie,Montpellier,14.0,140,2025-10-01 21:00:00
France,Occitanie,Montpellier,13.5,163,2025-10-01 22:00:00
France,Occitanie,Montpellier,26.38,53,2025-10-01 23:00:00
France,Nouvelle-Aquitaine,Bordeaux,19.31,289,2025-09-27 00:00:00
France,Nouvelle-Aquitaine,Bordeaux,18.73,195,2025-10-01 01:00:00
France,Nouvelle-Aquitaine,Bordeaux,11.33,257,2025-10-01 02:00:00
France,Nouvelle-Aquitaine,Bordeaux,21.4,69,2025-10-01 03:00:00
France,Nouvelle-Aquitaine,Bordeaux,18.97,157,2025-10-01 04:00:00
France,Nouvelle-Aquitaine,Bordeaux,18.28,202,2025-10-01 05:00:00
France,Nouvelle-Aquitaine,Bordeaux,14.18,203,2025-10-01 06:00:00
France,Nouvelle-Aquitaine,Bordeaux,19.43,80,2025-10-01 07:00:00
France,Nouvelle-Aquitaine,Bordeaux,10.23,311,2025-10-01 08:00:00
France,Nouvelle-Aquitaine,Bordeaux,10.37,183,2025-10-01 09:00:00
France,Nouvelle-Aquitaine,Bordeaux,17.74,286,2025-10-01 10:00:00
France,Nouvelle-Aquitaine,Bordeaux,18.46,287,2025-10-01 11:00:00
France,Nouvelle-Aquitaine,Bordeaux,20.36,237,2025-10-01 12:00:00
France,Nouvelle-Aquitaine,Bordeaux,19.36,107,2025-10-01 13:00:00
France,Nouvelle-Aquitaine,Bordeaux,20.61,342,2025-10-01 14:00:00
France,Nouvelle-Aquitaine,Bordeaux,19.16,278,2025-10-01 15:00:00
France,Nouvelle-Aquitaine,Bordeaux,11.07,293,2025-10-01 16:00:00
France,Nouvelle-Aquitaine,Bordeaux,18.51,277,2025-10-01 17:00:00
France,Nouvelle-Aquitaine,Bordeaux,21.73,49,2025-10-01 18:00:00
France,Nouvelle-Aquitaine,Bordeaux,13.17,209,2025-10-01 19:00:00
France,Nouvelle-Aquitaine,Bordeaux,11.54,38,2025-10-01 20:00:00
France,Nouvelle-Aquitaine,Bordeaux,12.84,288,2025-10-01 21:00:00
France,Nouvelle-Aquitaine,Bordeaux,14.25,0,2025-10-01 22:00:00
France,Nouvelle-Aquitaine,Bordeaux,12.75,337,2025-10-01 23:00:00
France,Hauts-de-France,Lille,13.02,187,2025-09-27 00:00:00
France,Hauts-de-France,Lille,14.17,267,2025-10-01 01:00:00
France,Hauts-de-France,Lille,21.83,141,2025-10-01 02:00:00
France,Hauts-de-France,Lille,19.86,30,2025-10-01 03:00:00
France,Hauts-de-France,Lille,18.11,26,2025-10-01 04:00:00
France,Hauts-de-France,Lille,24.54,178,2025-10-01 05:00:00
France,Hauts-de-France,Lille,22.94,77,2025-10-01 06:00:00
France,Hauts-de-France,Lille,18.5,84,2025-10-01 07:00:00
France,Hauts-de-France,Lille,23.46,198,2025-10-01 08:00:00
France,Hauts-de-France,Lille,12.2,359,2025-10-01 09:00:00
France,Hauts-de-France,Lille,14.62,95,2025-10-01 10:00:00
France,Hauts-de-France,Lille,15.16,12,2025-10-01 11:00:00
France,Hauts-de-France,Lille,18.47,38,2025-10-01 12:00:00
France,Hauts-de-France,Lille,20.71,56,2025-10-01 13:00:00
France,Hauts-de-France,Lille,13.34,267,2025-10-01 14:00:00
France,Hauts-de-France,Lille,24.57,105,2025-10-01 15:00:00
France,Hauts-de-France,Lille,21.98,178,2025-10-01 16:00:00
France,Hauts-de-France,Lille,22.41,55,2025-10-01 17:00:00
France,Hauts-de-France,Lille,19.28,69,2025-10-01 18:00:00
France,Hauts-de-France,Lille,24.31,264,2025-10-01 19:00:00
France,Hauts-de-France,Lille,14.24,347,2025-10-01 20:00:00
France,Hauts-de-France,Lille,24.6,3,2025-10-01 21:00:00
France,Hauts-de-France,Lille,17.37,208,2025-10-01 22:00:00
France,Hauts-de-France,Lille,16.72,224,2025-10-01 23:00:00
Spain,Community of Madrid,Madrid,9.36,348,2025-09-27 00:00:00
Spain,Community of Madrid,Madrid,14.38,4,2025-10-01 01:00:00
Spain,Community of Madrid,Madrid,8.44,187,2025-10-01 02:00:00
Spain,Community of Madrid,Madrid,12.95,189,2025-10-01 03:00:00
Spain,Community of Madrid,Madrid,11.83,184,2025-10-01 04:00:00
Spain,Community of Madrid,Madrid,13.9,248,2025-10-01 05:00:00
Spain,Community of Madrid,Madrid,7.35,165,2025-10-01 06:00:00
Spain,Community of Madrid,Madrid,14.23,250,2025-10-01 07:00:00
Spain,Community of Madrid,Madrid,8.52,240,2025-10-01 08:00:00
Spain,Community of Madrid,Madrid,8.55,257,2025-10-01 09:00:00
Spain,Community of Madrid,Madrid,5.52,274,2025-10-01 10:00:00
Spain,Community of Madrid,Madrid,9.74,7,2025-10-01 11:00:00
Spain,Community of Madrid,Madrid,13.19,105,2025-10-01 12:00:00
Spain,Community of Madrid,Madrid,8.52,28,2025-10-01 13:00:00
Spain,Community of Madrid,Madrid,9.23,188,2025-10-01 14:00:00
Spain,Community of Madrid,Madrid,8.81,349,2025-10-01 15:00:00
Spain,Community of Madrid,Madrid,12.06,281,2025-10-01 16:00:00
Spain,Community of Madrid,Madrid,13.14,209,2025-10-01 17:00:00
Spain,Community of Madrid,Madrid,11.33,44,2025-10-01 18:00:00
Spain,Community of Madrid,Madrid,6.81,74,2025-10-01 19:00:00
Spain,Community of Madrid,Madrid,10.08,261,2025-10-01 20:00:00
Spain,Community of Madrid,Madrid,5.89,188,2025-10-01 21:00:00
Spain,Community of Madrid,Madrid,8.87,307,2025-10-01 22:00:00
Spain,Community of Madrid,Madrid,11.91,141,2025-10-01 23:00:00
Spain,Catalonia,Barcelona,16.52,14,2025-09-27 00:00:00
Spain,Catalonia,Barcelona,14.76,89,2025-10-01 01:00:00
Spain,Catalonia,Barcelona,8.17,107,2025-10-01 02:00:00
Spain,Catalonia,Barcelona,16.93,7,2025-10-01 03:00:00
Spain,Catalonia,Barcelona,15.77,36,2025-10-01 04:00:00
Spain,Catalonia,Barcelona,15.59,174,2025-10-01 05:00:00
Spain,Catalonia,Barcelona,12.94,51,2025-10-01 06:00:00
Spain,Catalonia,Barcelona,11.81,41,2025-10-01 07:00:00
Spain,Catalonia,Barcelona,9.69,58,2025-10-01 08:00:00
Spain,Catalonia,Barcelona,14.46,263,2025-10-01 09:00:00
Spain,Catalonia,Barcelona,9.08,83,2025-10-01 10:00:00
Spain,Catalonia,Barcelona,8.49,105,2025-10-01 11:00:00
Spain,Catalonia,Barcelona,13.66,128,2025-10-01 12:00:00
Spain,Catalonia,Barcelona,14.71,161,2025-10-01 13:00:00
Spain,Catalonia,Barcelona,8.36,277,2025-10-01 14:00:00
Spain,Catalonia,Barcelona,10.13,45,2025-10-01 15:00:00
Spain,Catalonia,Barcelona,14.64,332,2025-10-01 16:00:00
Spain,Catalonia,Barcelona,17.41,303,2025-10-01 17:00:00
Spain,Catalonia,Barcelona,12.2,61,2025-10-01 18:00:00
Spain,Catalonia,Barcelona,10.46,117,2025-10-01 19:00:00
Spain,Catalonia,Barcelona,8.2,182,2025-10-01 20:00:00
Spain,Catalonia,Barcelona,12.45,58,2025-10-01 21:00:00
Spain,Catalonia,Barcelona,15.09,43,2025-10-01 22:00:00
Spain,Catalonia,Barcelona,12.72,298,2025-10-01 23:00:00
Spain,Valencian Community,Valencia,20.36,176,2025-09-27 00:00:00
Spain,Valencian Community,Valencia,12.39,259,2025-10-01 01:00:00
Spain,Valencian Community,Valencia,10.91,286,2025-10-01 02:00:00
Spain,Valencian Community,Valencia,19.97,270,2025-10-01 03:00:00
Spain,Valencian Community,Valencia,15.22,29,2025-10-01 04:00:00
Spain,Valencian Community,Valencia,10.81,87,2025-10-01 05:00:00
Spain,Valencian Community,Valencia,15.32,323,2025-10-01 06:00:00
Spain,Valencian Community,Valencia,20.48,359,2025-10-01 07:00:00
Spain,Valencian Community,Valencia,21.89,310,2025-10-01 08:00:00
Spain,Valencian Community,Valencia,17.76,241,2025-10-01 09:00:00
Spain,Valencian Community,Valencia,14.91,205,2025-10-01 10:00:00
Spain,Valencian Community,Valencia,15.29,82,2025-10-01 11:00:00
Spain,Valencian Community,Valencia,11.64,142,2025-10-01 12:00:00
Spain,Valencian Community,Valencia,13.79,183,2025-10-01 13:00:00
Spain,Valencian Community,Valencia,17.91,180,2025-10-01 14:00:00
Spain,Valencian Community,Valencia,11.98,32,2025-10-01 15:00:00
Spain,Valencian Community,Valencia,10.14,253,2025-10-01 16:00:00
Spain,Valencian Community,Valencia,16.99,48,2025-10-01 17:00:00
Spain,Valencian Community,Valencia,11.18,46,2025-10-01 18:00:00
Spain,Valencian Community,Valencia,17.93,139,2025-10-01 19:00:00
Spain,Valencian Community,Valencia,10.19,49,2025-10-01 20:00:00
Spain,Valencian Community,Valencia,10.56,355,2025-10-01 21:00:00
Spain,Valencian Community,Valencia,20.07,323,2025-10-01 22:00:00
Spain,Valencian Community,Valencia,20.05,341,2025-10-01 23:00:00
Spain,Andalusia,Seville,10.45,94,2025-09-27 00:00:00
Spain,Andalusia,Seville,10.84,205,2025-10-01 01:00:00
Spain,Andalusia,Seville,11.33,60,2025-10-01 02:00:00
Spain,Andalusia,Seville,6.6,58,2025-10-01 03:00:00
Spain,Andalusia,Seville,6.85,251,2025-10-01 04:00:00
Spain,Andalusia,Seville,9.71,102,2025-10-01 05:00:00
Spain,Andalusia,Seville,13.88,267,2025-10-01 06:00:00
Spain,Andalusia,Seville,11.31,335,2025-10-01 07:00:00
Spain,Andalusia,Seville,7.53,47,2025-10-01 08:00:00
Spain,Andalusia,Seville,8.31,237,2025-10-01 09:00:00
Spain,Andalusia,Seville,5.57,30,2025-10-01 10:00:00
Spain,Andalusia,Seville,8.16,259,2025-10-01 11:00:00
Spain,Andalusia,Seville,13.74,142,2025-10-01 12:00:00
Spain,Andalusia,Seville,13.72,87,2025-10-01 13:00:00
Spain,Andalusia,Seville,14.59,17,2025-10-01 14:00:00
Spain,Andalusia,Seville,7.01,133,2025-10-01 15:00:00
Spain,Andalusia,Seville,11.96,199,2025-10-01 16:00:00
Spain,Andalusia,Seville,11.41,282,2025-10-01 17:00:00
Spain,Andalusia,Seville,14.0,187,2025-10-01 18:00:00
Spain,Andalusia,Seville,7.74,74,2025-10-01 19:00:00
Spain,Andalusia,Seville,9.22,47,2025-10-01 20:00:00
Spain,Andalusia,Seville,11.12,14,2025-10-01 21:00:00
Spain,Andalusia,Seville,9.98,176,2025-10-01 22:00:00
Spain,Andalusia,Seville,7.4,186,2025-10-01 23:00:00
Spain,Aragon,Zaragoza,15.02,309,2025-09-27 00:00:00
Spain,Aragon,Zaragoza,12.36,229,2025-10-01 01:00:00
Spain,Aragon,Zaragoza,24.59,266,2025-10-01 02:00:00
Spain,Aragon,Zaragoza,13.25,35,2025-10-01 03:00:00
Spain,Aragon,Zaragoza,20.55,321,2025-10-01 04:00:00
Spain,Aragon,Zaragoza,24.26,260,2025-10-01 05:00:00
Spain,Aragon,Zaragoza,18.97,296,2025-10-01 06:00:00
Spain,Aragon,Zaragoza,15.75,157,2025-10-01 07:00:00
Spain,Aragon,Zaragoza,14.6,102,2025-10-01 08:00:00
Spain,Aragon,Zaragoza,25.04,20,2025-10-01 09:00:00
Spain,Aragon,Zaragoza,19.38,237,2025-10-01 10:00:00
Spain,Aragon,Zaragoza,16.05,46,2025-10-01 11:00:00
Spain,Aragon,Zaragoza,23.09,92,2025-10-01 12:00:00
Spain,Aragon,Zaragoza,12.0,196,2025-10-01 13:00:00
Spain,Aragon,Zaragoza,22.92,82,2025-10-01 14:00:00
Spain,Aragon,Zaragoza,15.72,224,2025-10-01 15:00:00
Spain,Aragon,Zaragoza,26.26,24,2025-10-01 16:00:00
Spain,Aragon,Zaragoza,24.57,188,2025-10-01 17:00:00
Spain,Aragon,Zaragoza,15.87,189,2025-10-01 18:00:00
Spain,Aragon,Zaragoza,14.4,69,2025-10-01 19:00:00
Spain,Aragon,Zaragoza,26.54,120,2025-10-01 20:00:00
Spain,Aragon,Zaragoza,12.51,316,2025-10-01 21:00:00
Spain,Aragon,Zaragoza,13.59,296,2025-10-01 22:00:00
Spain,Aragon,Zaragoza,16.95,7,2025-10-01 23:00:00
Spain,Andalusia,Málaga,10.73,46,2025-09-27 00:00:00
Spain,Andalusia,Málaga,9.81,111,2025-10-01 01:00:00
Spain,Andalusia,Málaga,13.27,25,2025-10-01 02:00:00
Spain,Andalusia,Málaga,10.82,230,2025-10-01 03:00:00
Spain,Andalusia,Málaga,9.91,204,2025-10-01 04:00:00
Spain,Andalusia,Málaga,13.87,7,2025-10-01 05:00:00
Spain,Andalusia,Málaga,12.98,123,2025-10-01 06:00:00
Spain,Andalusia,Málaga,15.83,96,2025-10-01 07:00:00
Spain,Andalusia,Málaga,14.02,66,2025-10-01 08:00:00
Spain,Andalusia,Málaga,14.59,293,2025-10-01 09:00:00
Spain,Andalusia,Málaga,8.12,357,2025-10-01 10:00:00
Spain,Andalusia,Málaga,12.26,34,2025-10-01 11:00:00
Spain,Andalusia,Málaga,16.42,178,2025-10-01 12:00:00
Spain,Andalusia,Málaga,11.62,286,2025-10-01 13:00:00
Spain,Andalusia,Málaga,12.75,22,2025-10-01 14:00:00
Spain,Andalusia,Málaga,11.32,324,2025-10-01 15:00:00
Spain,Andalusia,Málaga,15.23,21,2025-10-01 16:00:00
Spain,Andalusia,Málaga,15.47,304,2025-10-01 17:00:00
Spain,Andalusia,Málaga,12.55,123,2025-10-01 18:00:00
Spain,Andalusia,Málaga,15.56,241,2025-10-01 19:00:00
Spain,Andalusia,Málaga,10.36,62,2025-10-01 20:00:00
Spain,Andalusia,Málaga,16.76,19,2025-10-01 21:00:00
Spain,Andalusia,Málaga,9.96,26,2025-10-01 22:00:00
Spain,Andalusia,Málaga,15.28,233,2025-10-01 23:00:00
Spain,Region of Murcia,Murcia,9.17,227,2025-09-27 00:00:00
Spain,Region of Murcia,Murcia,14.03,21,2025-10-01 01:00:00
Spain,Region of Murcia,Murcia,9.1,185,2025-10-01 02:00:00
Spain,Region of Murcia,Murcia,13.89,306,2025-10-01 03:00:00
Spain,Region of Murcia,Murcia,13.74,191,2025-10-01 04:00:00
Spain,Region of Murcia,Murcia,11.4,54,2025-10-01 05:00:00
Spain,Region of Murcia,Murcia,12.03,281,2025-10-01 06:00:00
Spain,Region of Murcia,Murcia,14.36,251,2025-10-01 07:00:00
Spain,Region of Murcia,Murcia,7.09,48,2025-10-01 08:00:00
Spain,Region of Murcia,Murcia,5.06,333,2025-10-01 09:00:00
Spain,Region of Murcia,Murcia,11.53,348,2025-10-01 10:00:00
Spain,Region of Murcia,Murcia,5.17,164,2025-10-01 11:00:00
Spain,Region of Murcia,Murcia,6.47,43,2025-10-01 12:00:00
Spain,Region of Murcia,Murcia,10.61,121,2025-10-01 13:00:00
Spain,Region of Murcia,Murcia,12.89,170,2025-10-01 14:00:00
Spain,Region of Murcia,Murcia,8.06,333,2025-10-01 15:00:00
Spain,Region of Murcia,Murcia,14.21,148,2025-10-01 16:00:00
Spain,Region of Murcia,Murcia,10.6,37,2025-10-01 17:00:00
Spain,Region of Murcia,Murcia,11.99,14,2025-10-01 18:00:00
Spain,Region of Murcia,Murcia,11.53,200,2025-10-01 19:00:00
Spain,Region of Murcia,Murcia,6.6,311,2025-10-01 20:00:00
Spain,Region of Murcia,Murcia,12.09,211,2025-10-01 21:00:00
Spain,Region of Murcia,Murcia,9.28,329,2025-10-01 22:00:00
Spain,Region of Murcia,Murcia,14.09,62,2025-10-01 23:00:00
Spain,Balearic Islands,Palma,18.77,42,2025-09-27 00:00:00
Spain,Balearic Islands,Palma,10.27,304,2025-10-01 01:00:00
Spain,Balearic Islands,Palma,18.73,98,2025-10-01 02:00:00
Spain,Balearic Islands,Palma,12.32,150,2025-10-01 03:00:00
Spain,Balearic Islands,Palma,13.27,197,2025-10-01 04:00:00
Spain,Balearic Islands,Palma,15.83,295,2025-10-01 05:00:00
Spain,Balearic Islands,Palma,19.85,265,2025-10-01 06:00:00
Spain,Balearic Islands,Palma,15.11,103,2025-10-01 07:00:00
Spain,Balearic Islands,Palma,19.88,294,2025-10-01 08:00:00
Spain,Balearic Islands,Palma,17.77,293,2025-10-01 09:00:00
Spain,Balearic Islands,Palma,19.11,186,2025-10-01 10:00:00
Spain,Balearic Islands,Palma,11.65,348,2025-10-01 11:00:00
Spain,Balearic Islands,Palma,12.14,304,2025-10-01 12:00:00
Spain,Balearic Islands,Palma,15.13,356,2025-10-01 13:00:00
Spain,Balearic Islands,Palma,10.63,344,2025-10-01 14:00:00
Spain,Balearic Islands,Palma,14.1,314,2025-10-01 15:00:00
Spain,Balearic Islands,Palma,19.5,227,2025-10-01 16:00:00
Spain,Balearic Islands,Palma,17.9,121,2025-10-01 17:00:00
Spain,Balearic Islands,Palma,15.51,182,2025-10-01 18:00:00
Spain,Balearic Islands,Palma,12.3,69,2025-10-01 19:00:00
Spain,Balearic Islands,Palma,19.0,89,2025-10-01 20:00:00
Spain,Balearic Islands,Palma,12.81,291,2025-10-01 21:00:00
Spain,Balearic Islands,Palma,18.19,212,2025-10-01 22:00:00
Spain,Balearic Islands,Palma,11.66,70,2025-10-01 23:00:00
Spain,Basque Country,Bilbao,15.98,179,2025-09-27 00:00:00
Spain,Basque Country,Bilbao,17.39,275,2025-10-01 01:00:00
Spain,Basque Country,Bilbao,14.55,100,2025-10-01 02:00:00
Spain,Basque Country,Bilbao,19.14,296,2025-10-01 03:00:00
Spain,Basque Country,Bilbao,17.45,268,2025-10-01 04:00:00
Spain,Basque Country,Bilbao,17.29,11,2025-10-01 05:00:00
Spain,Basque Country,Bilbao,24.44,351,2025-10-01 06:00:00
Spain,Basque Country,Bilbao,23.55,110,2025-10-01 07:00:00
Spain,Basque Country,Bilbao,22.15,198,2025-10-01 08:00:00
Spain,Basque Country,Bilbao,19.17,231,2025-10-01 09:00:00
Spain,Basque Country,Bilbao,23.69,155,2025-10-01 10:00:00
Spain,Basque Country,Bilbao,14.15,106,2025-10-01 11:00:00
Spain,Basque Country,Bilbao,16.64,8,2025-10-01 12:00:00
Spain,Basque Country,Bilbao,16.78,110,2025-10-01 13:00:00
Spain,Basque Country,Bilbao,24.72,145,2025-10-01 14:00:00
Spain,Basque Country,Bilbao,15.11,117,2025-10-01 15:00:00
Spain,Basque Country,Bilbao,13.07,300,2025-10-01 16:00:00
Spain,Basque Country,Bilbao,14.84,341,2025-10-01 17:00:00
Spain,Basque Country,Bilbao,22.15,221,2025-10-01 18:00:00
Spain,Basque Country,Bilbao,19.07,277,2025-10-01 19:00:00
Spain,Basque Country,Bilbao,18.91,157,2025-10-01 20:00:00
Spain,Basque Country,Bilbao,19.42,296,2025-10-01 21:00:00
Spain,Basque Country,Bilbao,22.8,98,2025-10-01 22:00:00
Spain,Basque Country,Bilbao,18.07,87,2025-10-01 23:00:00
Spain,Valencian Community,Alicante,19.03,141,2025-09-27 00:00:00
Spain,Valencian Community,Alicante,19.7,327,2025-10-01 01:00:00
Spain,Valencian Community,Alicante,14.51,229,2025-10-01 02:00:00
Spain,Valencian Community,Alicante,12.15,77,2025-10-01 03:00:00
Spain,Valencian Community,Alicante,17.66,214,2025-10-01 04:00:00
Spain,Valencian Community,Alicante,15.11,156,2025-10-01 05:00:00
Spain,Valencian Community,Alicante,20.09,283,2025-10-01 06:00:00
Spain,Valencian Community,Alicante,18.05,338,2025-10-01 07:00:00
Spain,Valencian Community,Alicante,17.73,150,2025-10-01 08:00:00
Spain,Valencian Community,Alicante,18.8,176,2025-10-01 09:00:00
Spain,Valencian Community,Alicante,15.33,323,2025-10-01 10:00:00
Spain,Valencian Community,Alicante,15.42,110,2025-10-01 11:00:00
Spain,Valencian Community,Alicante,18.25,174,2025-10-01 12:00:00
Spain,Valencian Community,Alicante,11.91,141,2025-10-01 13:00:00
Spain,Valencian Community,Alicante,14.36,125,2025-10-01 14:00:00
Spain,Valencian Community,Alicante,15.48,113,2025-10-01 15:00:00
Spain,Valencian Community,Alicante,19.23,75,2025-10-01 16:00:00
Spain,Valencian Community,Alicante,16.19,199,2025-10-01 17:00:00
Spain,Valencian Community,Alicante,15.3,231,2025-10-01 18:00:00
Spain,Valencian Community,Alicante,14.73,220,2025-10-01 19:00:00
Spain,Valencian Community,Alicante,15.57,121,2025-10-01 20:00:00
Spain,Valencian Community,Alicante,14.31,257,2025-10-01 21:00:00
Spain,Valencian Community,Alicante,12.16,254,2025-10-01 22:00:00
Spain,Valencian Community,Alicante,19.81,300,2025-10-01 23:00:00
Italy,Lazio,Rome,14.68,291,2025-09-27 00:00:00
Italy,Lazio,Rome,16.4,282,2025-10-01 01:00:00
Italy,Lazio,Rome,17.41,324,2025-10-01 02:00:00
Italy,Lazio,Rome,17.17,351,2025-10-01 03:00:00
Italy,Lazio,Rome,16.11,206,2025-10-01 04:00:00
Italy,Lazio,Rome,24.51,235,2025-10-01 05:00:00
Italy,Lazio,Rome,24.23,230,2025-10-01 06:00:00
Italy,Lazio,Rome,17.01,195,2025-10-01 07:00:00
Italy,Lazio,Rome,20.38,34,2025-10-01 08:00:00
Italy,Lazio,Rome,23.03,182,2025-10-01 09:00:00
Italy,Lazio,Rome,20.97,156,2025-10-01 10:00:00
Italy,Lazio,Rome,12.76,93,2025-10-01 11:00:00
Italy,Lazio,Rome,14.32,115,2025-10-01 12:00:00
Italy,Lazio,Rome,20.11,33,2025-10-01 13:00:00
Italy,Lazio,Rome,12.46,347,2025-10-01 14:00:00
Italy,Lazio,Rome,16.91,336,2025-10-01 15:00:00
Italy,Lazio,Rome,11.88,277,2025-10-01 16:00:00
Italy,Lazio,Rome,21.43,86,2025-10-01 17:00:00
Italy,Lazio,Rome,17.44,29,2025-10-01 18:00:00
Italy,Lazio,Rome,21.65,228,2025-10-01 19:00:00
Italy,Lazio,Rome,11.79,316,2025-10-01 20:00:00
Italy,Lazio,Rome,18.97,220,2025-10-01 21:00:00
Italy,Lazio,Rome,10.68,334,2025-10-01 22:00:00
Italy,Lazio,Rome,15.8,49,2025-10-01 23:00:00
Italy,Lombardy,Milan,17.9,157,2025-09-27 00:00:00
